document_id,user_id,viewed_at,document_title,course_name,university_name,category_id,category_name,premium,rating,pages,word_count,ID,Name,Last Name,Passport Number
6394543,12006276,2020-11-30 19:36:54,Obligatorisk oppgave. Stressrespons.,Biologisk Psykologi,Norges teknisk-naturvitenskapelige universitet,8,Mandatory assignments,0,0,3,1032,2108,Daniel,Contreras,3726233495
7363698,7714064,2020-11-30 19:36:54,Sosiale Medier ELE 3707,Sosiale medier,Handelshøyskolen BI,4,Past exams,0,0,15,3665,2109,Heather,Gallegos,2993805315
6394543,12006276,2020-11-30 19:36:54,Obligatorisk oppgave. Stressrespons.,Biologisk Psykologi,Norges teknisk-naturvitenskapelige universitet,8,Mandatory assignments,0,0,3,1032,2110,Jacqueline,Parsons,1116594901
2057305,12848936,2020-11-30 19:36:51,Sammendrag Bedriften HIS3410,Bedriften,Handelshøyskolen BI,7,Summaries,1,28,43,11852,2111,James,Dorsey,8816677723
9586066,13202288,2020-11-30 19:36:43,Islam- tina falck,Sosiologi og Sosialantropologi,Videregående skole (VG),7,Summaries,0,1,7,1346,2112,Douglas,Sutton,6234422801
6557598,11924052,2020-11-30 19:36:40,Eksamensbesvarelse ExPhil - Karakter A,Examen philosophicum,Universitetet i Oslo,4,Past exams,1,5,8,1964,2113,Carolyn,Chase,5933619946
7469146,7714064,2020-11-30 19:36:31,Eksamen Sosiale Medier,Sosiale medier,Handelshøyskolen BI,4,Past exams,0,0,13,3143,2114,John,Young,6666141387
7469146,7714064,2020-11-30 19:36:31,Eksamen Sosiale Medier,Sosiale medier,Handelshøyskolen BI,4,Past exams,0,0,13,3143,2115,Diana,Long,2480454870
6364095,12981572,2020-11-30 19:36:28,Finansregnskap,Finansregnskap og regnskapsanalyse,Handelshøyskolen BI,7,Summaries,1,18,40,5966,2116,John,Parker,4485386368
6452957,12858982,2020-11-30 19:36:24,Bedriften 2019 alle oppgaver,Bedriften,Handelshøyskolen BI,7,Summaries,1,6,31,10500,2117,James,Robinson,1715664214
3887563,13157140,2020-11-30 19:36:20,"Sammendrag av ""Hvordan organisasjoner fungerer"", Jacobsen og Thorsvik",Organisasjonsteori,Universitetet i Agder,7,Summaries,0,52,61,17915,2118,Jody,Everett,9198922096
2548470,11312712,2020-11-30 19:36:20,Bedriften,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,22,28,4448,2119,Jean,Simpson,4504179909
2036442,11174852,2020-11-30 19:36:12,Kortsvar-bedriften - Sammendrag Bedriften,Bedriften,Handelshøyskolen BI,7,Summaries,1,228,21,5567,2120,David,Nguyen,6729642110
2074359,11430188,2020-11-30 19:36:09,Bedriften kortsvar,Bedriften,Handelshøyskolen BI,7,Summaries,1,0,12,4802,2121,Kimberly,Castro,7731152557
9338453,11174852,2020-11-30 19:36:05,Bedriften kortsvar,Bedriften,Handelshøyskolen BI,9,Tutorial work,1,-2,12,2773,2122,Justin,Reilly,5094309432
2013707,13034014,2020-11-30 19:36:01,"Notater eksamen - Sammendrag Psykologi, organisasjon og ledelse","Psykologi, organisasjon og ledelse",Handelshøyskolen BI,7,Summaries,1,159,66,19358,2123,Daniel,Vargas,487910029
9337851,11312712,2020-11-30 19:35:59,Bedriften kortsvarsspm,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,50,44,13160,2124,Karen,Fischer,8440857896
4419736,5337236,2020-11-30 19:35:47,Sentrale Temaer - org,"Psykologi, organisasjon og ledelse",Handelshøyskolen BI,3,Lecture notes,1,72,131,41093,2125,Katie,Thompson,5942698857
5782489,12858982,2020-11-30 19:35:43,"Bedriften- Kjøttforbruk, soya og regnskog Notat",Bedriften,Handelshøyskolen BI,3,Lecture notes,1,27,2,316,2126,Jeffrey,Lee,8975637680
3973393,13080878,2020-11-30 19:35:42,Oppsummering av anatomi,Sykepleie,Universitetet i Sørøst-Norge,7,Summaries,0,0,2,311,2127,Ashley,Parker,1718819236
6866348,12473940,2020-11-30 19:35:35,"forhandlinger, Rognes ",Arbeidsmiljø og psykologi,Høyskolen Kristiania,8,Mandatory assignments,0,2,65,17709,2128,Melissa,Barrett,2008162599
6007705,12948154,2020-11-30 19:35:34,De tre industrielle revolusjoner,Bedriften,Handelshøyskolen BI,3,Lecture notes,0,0,2,439,2129,Jessica,Hardy,420104382
6007705,12948154,2020-11-30 19:35:26,De tre industrielle revolusjoner,Bedriften,Handelshøyskolen BI,3,Lecture notes,0,0,2,439,2130,Courtney,Schultz,3140958703
9337851,11312712,2020-11-30 19:35:24,Bedriften kortsvarsspm,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,50,44,13160,2131,Larry,Saunders,3913446553
2006486,12948154,2020-11-30 19:35:26,Årsakene til den første revolusjonen,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,8,2,566,2132,Cassandra,Collier,587178090
9190948,5337236,2020-11-30 19:35:06,ORG3402 Eksamen vår 20 - A-besvarelse,"Psykologi, organisasjon og ledelse",Handelshøyskolen BI,4,Past exams,1,0,11,3519,2133,Kevin,Gallegos,4320540268
9337851,11183254,2020-11-30 19:34:58,Bedriften kortsvarsspm,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,50,44,13160,2134,Marie,Brooks,7666221644
9338453,11174852,2020-11-30 19:34:54,Bedriften kortsvar,Bedriften,Handelshøyskolen BI,9,Tutorial work,1,-2,12,2773,2135,Erica,Diaz,3595640219
6541083,12323584,2020-11-30 19:34:50,Finansregnskap sammendrag,Finansregnskap og regnskapsanalyse,Handelshøyskolen BI,7,Summaries,1,1,17,2263,2136,Brianna,Rodriguez,7511877621
2548470,12858982,2020-11-30 19:34:44,Bedriften,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,22,28,4448,2137,Jeremy,Vaughn,5605806087
9973453,5337236,2020-11-30 19:34:42,"Eksamen 28 Juli 2020, spørsmål og svar","Psykologi, organisasjon og ledelse",Handelshøyskolen BI,4,Past exams,0,0,10,3084,2138,Debra,Manning,5021805242
2057305,11191000,2020-11-30 19:34:23,Sammendrag Bedriften HIS3410,Bedriften,Handelshøyskolen BI,7,Summaries,1,28,43,11852,2139,Sandra,Thomas,4914905101
6315320,5337236,2020-11-30 19:34:21,Motivasjon og stress,Motivasjon og stress,Handelshøyskolen BI,7,Summaries,1,10,12,2154,2140,Kylie,Ramirez,2637036796
7960260,13202352,2020-11-30 19:34:08,Nash-likevekt med eksempler,Strategisk atferd,Norges Arktiske Universitet,6,Practical,0,0,17,2177,2141,Claire,Smith,981089484
2036442,11174852,2020-11-30 19:34:08,Kortsvar-bedriften - Sammendrag Bedriften,Bedriften,Handelshøyskolen BI,7,Summaries,1,228,21,5567,2142,Robert,Jensen,1454251713
2057305,11321714,2020-11-30 19:34:07,Sammendrag Bedriften HIS3410,Bedriften,Handelshøyskolen BI,7,Summaries,1,28,43,11852,2143,Jessica,Soto,1599849745
6007705,12948154,2020-11-30 19:34:07,De tre industrielle revolusjoner,Bedriften,Handelshøyskolen BI,3,Lecture notes,0,0,2,439,2144,Lori,Bartlett,5832584224
2006486,12948154,2020-11-30 19:34:07,Årsakene til den første revolusjonen,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,8,2,566,2145,Shannon,Becker,9621608043
10282397,5337236,2020-11-30 19:34:05,Test eksamen,"Psykologi, organisasjon og ledelse",Handelshøyskolen BI,7,Summaries,1,0,19,6744,2146,Jim,Williams,285417964
2036442,12545108,2020-11-30 19:33:57,Kortsvar-bedriften - Sammendrag Bedriften,Bedriften,Handelshøyskolen BI,7,Summaries,1,228,21,5567,2147,Mark,Brown,2356281324
6223919,11576454,2020-11-30 19:33:56,Kunnskapsmål Kap,Bedriften,Handelshøyskolen BI,7,Summaries,1,3,2,370,2148,Victor,Vance,51588495
6381223,8514486,2020-11-30 19:33:52,"Eksamen Juni 2019, svar",Sosiale medier,Handelshøyskolen BI,4,Past exams,1,7,24,5217,2149,Larry,Flores,3286174125
2057305,12858982,2020-11-30 19:33:48,Sammendrag Bedriften HIS3410,Bedriften,Handelshøyskolen BI,7,Summaries,1,28,43,11852,2150,Michael,Clay,5866690911
2820329,11104336,2020-11-30 19:33:16,"Eksamen, spørsmål og svar",Bedriften,Handelshøyskolen BI,4,Past exams,1,0,37,8110,2151,Debra,Nelson,3017345088
3401593,5337236,2020-11-30 19:33:05,SVAR PÅ SpØrsmåL ORG,"Psykologi, organisasjon og ledelse",Handelshøyskolen BI,7,Summaries,1,13,96,22029,2152,Elizabeth,Brooks,1330158021
5597317,8296134,2020-11-30 19:33:04,"Eksamen 4 Desember 2018, spørsmål og svar",Bedriften,Handelshøyskolen BI,4,Past exams,0,0,8,1932,2153,Ryan,Hernandez,6080328948
2026437,12858982,2020-11-30 19:32:51,"Eksamen 8 Desember 2017, spørsmål og svar",Bedriften,Handelshøyskolen BI,4,Past exams,0,0,3,621,2154,Richard,Pearson,2240942433
2098853,13202210,2020-11-30 19:32:38,"Bedriften - Kompendium, fra jon",Bedriften,Handelshøyskolen BI,7,Summaries,1,11,58,12720,2155,Michael,Smith,7250610665
4531668,5337236,2020-11-30 19:32:35,"Eksamensnotater ORG - Sammendrag Psykologi, organisasjon og ledelse","Psykologi, organisasjon og ledelse",Handelshøyskolen BI,7,Summaries,1,24,100,30435,2156,Zachary,Gonzales,7435331347
5480117,11085492,2020-11-30 19:32:26,"Eksamen 5 Januar 2018, svar",Bedriften,Handelshøyskolen BI,4,Past exams,1,2,6,1808,2157,Danielle,Cruz,6248035903
3589557,10244820,2020-11-30 19:32:25,Refleksjonsnotat,Mennesket og grunnleggende fysiologiske behov,Oslomet - storbyuniversitetet,8,Mandatory assignments,1,1,1,299,2158,Stephen,Kelly,6594504823
6335239,11085492,2020-11-30 19:32:24,"Eksamen 6 Desember 2018, svar",Bedriften,Handelshøyskolen BI,4,Past exams,1,2,19,7315,2159,Emily,Williams,5496310727
2036442,12858982,2020-11-30 19:32:16,Kortsvar-bedriften - Sammendrag Bedriften,Bedriften,Handelshøyskolen BI,7,Summaries,1,228,21,5567,2160,Lisa,Hopkins,4214653161
9847481,11178988,2020-11-30 19:32:10,Jysk info - Forelesningsnotater 4,Markedsføringsledelse,Handelshøyskolen BI,3,Lecture notes,1,4,1,159,2161,Annette,Bridges,1236392258
6557598,11590438,2020-11-30 19:32:04,Eksamensbesvarelse ExPhil - Karakter A,Examen philosophicum,Universitetet i Oslo,4,Past exams,1,5,8,1964,2162,Kevin,Adams,4453304842
2057305,12998910,2020-11-30 19:31:57,Sammendrag Bedriften HIS3410,Bedriften,Handelshøyskolen BI,7,Summaries,1,28,43,11852,2163,Lisa,Khan,1859584372
3589557,10244820,2020-11-30 19:31:54,Refleksjonsnotat,Mennesket og grunnleggende fysiologiske behov,Oslomet - storbyuniversitetet,8,Mandatory assignments,1,1,1,299,2164,Amanda,Sullivan,8965575614
2013707,5337236,2020-11-30 19:31:55,"Notater eksamen - Sammendrag Psykologi, organisasjon og ledelse","Psykologi, organisasjon og ledelse",Handelshøyskolen BI,7,Summaries,1,159,66,19358,2165,Hunter,Moon,1490449593
3226556,11085492,2020-11-30 19:31:50,Bedriften 35,Bedriften,Handelshøyskolen BI,7,Summaries,0,2,2,349,2166,James,Cabrera,3081182506
8224970,11266018,2020-11-30 19:31:28,Loesninger bok - Løsning bok,Matematikk for økonomer,Norges teknisk-naturvitenskapelige universitet,6,Practical,0,0,398,76180,2167,Mark,Reynolds,3480375342
2195749,12545108,2020-11-30 19:31:23,"Arbeidskrav, langsvarsoppgave",Bedriften,Handelshøyskolen BI,8,Mandatory assignments,1,1,7,1952,2168,Joshua,Wu,2828164955
2074359,12998910,2020-11-30 19:31:18,Bedriften kortsvar,Bedriften,Handelshøyskolen BI,7,Summaries,1,0,12,4802,2169,John,Peters,7767403055
9109070,5337236,2020-11-30 19:31:12,Produkt og prisstrategi,Produkt og prisstrategi,Handelshøyskolen BI,3,Lecture notes,0,0,6,2219,2170,Frank,Gomez,8216324943
321726,9608834,2020-11-30 19:31:07,"Sammendrag - SpråKmøte - Og - Begreper - Ferdig - Summary, Chapters 1 - 4,7 - 8,10",Sosiolingvistikk talemålsvariasjon og språkkontakt i Norge,Universitetet i Oslo,7,Summaries,0,3,40,12378,2171,Christopher,Bean,9899176310
9337851,8296134,2020-11-30 19:30:54,Bedriften kortsvarsspm,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,50,44,13160,2172,Kristie,Woods,2460330951
2642865,8276484,2020-11-30 19:30:54,Teknologiledelse kompendium,Teknologiledelse,Oslomet - storbyuniversitetet,7,Summaries,1,23,34,4490,2173,Jonathan,Jackson,9667727375
4491494,5337236,2020-11-30 19:30:49,"Uke 42 forelesning not. kap 11,12,13,14",Produkt og prisstrategi,Handelshøyskolen BI,6,Practical,0,0,4,342,2174,Elizabeth,George,9194686616
4214514,11766110,2020-11-30 19:30:49,Arbeidsrett – introduksjon,Arbeidsrett,Universitetet i Stavanger,3,Lecture notes,0,0,2,615,2175,Jeffrey,Hanson,8973323203
3150732,11085492,2020-11-30 19:30:48,Hjemme eksamen i Bedriften 1,Bedriften,Handelshøyskolen BI,7,Summaries,1,2,4,1124,2176,Amy,Mejia,7647824761
7591682,5337236,2020-11-30 19:30:39,Øvelsesspørsmål til eksamen i MRK3511,Produkt og prisstrategi,Handelshøyskolen BI,6,Practical,0,-1,17,0,2177,Sarah,Martin,8309255187
2944352,11085492,2020-11-30 19:30:32,CSR - eksamen - Sammendrag Bedriften,Bedriften,Handelshøyskolen BI,7,Summaries,0,3,6,2757,2178,Cassandra,Thompson,260902274
2057305,13202210,2020-11-30 19:30:33,Sammendrag Bedriften HIS3410,Bedriften,Handelshøyskolen BI,7,Summaries,1,28,43,11852,2179,Susan,Williams,1713522608
2037711,11183254,2020-11-30 19:30:32,Bedriften øvingsark - summary of the entire course,Bedriften,Handelshøyskolen BI,7,Summaries,1,0,25,6061,2180,Austin,Lawrence,1359858914
2036442,11576454,2020-11-30 19:30:28,Kortsvar-bedriften - Sammendrag Bedriften,Bedriften,Handelshøyskolen BI,7,Summaries,1,228,21,5567,2181,Richard,Anderson,686319442
7719345,5337236,2020-11-30 19:30:22,Kap 1. New Product management,Produkt og prisstrategi,Handelshøyskolen BI,9,Tutorial work,0,0,1,315,2182,David,Myers,8567244917
5453182,11089144,2020-11-30 19:30:15,Branding eksamensspørsmål,Branding,Handelshøyskolen BI,3,Lecture notes,0,-1,50,5066,2183,Bradley,Larson,1238635005
6223919,11576454,2020-11-30 19:30:16,Kunnskapsmål Kap,Bedriften,Handelshøyskolen BI,7,Summaries,1,3,2,370,2184,Daniel,Garcia,8976038439
6032401,5337236,2020-11-30 19:30:14,Intro,Produkt og prisstrategi,Handelshøyskolen BI,9,Tutorial work,0,0,2,144,2185,Jason,Craig,3359336266
2098854,11576454,2020-11-30 19:30:08,Forklaring kunnskapsmål bedriften,Bedriften,Handelshøyskolen BI,5,Other,1,7,17,6204,2186,Allison,Russell,3303668146
6806968,11576454,2020-11-30 19:30:04,Forklaring-kunnskapsmal-bedriften,Bedriften,Handelshøyskolen BI,7,Summaries,0,-1,18,6307,2187,Chad,Marshall,1410363042
6201865,13202210,2020-11-30 19:29:51,Eksamensspørsmål i MRK 3433 Markedskommunikasjon,Markedskommunikasjon 3.0,Handelshøyskolen BI,6,Practical,1,56,19,4878,2188,Sarah,Mcgee,2334936762
9337851,12349186,2020-11-30 19:29:50,Bedriften kortsvarsspm,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,50,44,13160,2189,Michael,Cruz,4033065321
2030498,12934786,2020-11-30 19:29:26,Motivasjon og sjølvoppfatting,Motivasjonspsykologi,Universitetet i Bergen,10,Essays,1,0,3,406,2190,Thomas,Pacheco,3287815367
6506286,5337236,2020-11-30 19:29:24,Innlevering pris og produkt eksamen bare robin,Produkt og prisstrategi,Handelshøyskolen BI,5,Other,1,0,16,2807,2191,Aaron,Case,4618140350
6355749,5337236,2020-11-30 19:29:08,Arbeidskrav-2 - Arbeidskrav 2 i Produkt og prisstrategi,Produkt og prisstrategi,Handelshøyskolen BI,8,Mandatory assignments,1,0,6,974,2192,Scott,Mora,9243122712
4214517,11766110,2020-11-30 19:29:05,Forelesning 3 - ansettelser,Arbeidsrett,Universitetet i Stavanger,3,Lecture notes,0,0,2,527,2193,George,Manning,1061729607
6341304,13202202,2020-11-30 19:29:04,Bedriften-Oppsummering-2019,Bedriften,Handelshøyskolen BI,7,Summaries,0,0,60,11629,2194,Melissa,Chambers,6737696179
6592992,5337236,2020-11-30 19:29:00,32 Øvelsesspørsmål,Produkt og prisstrategi,Handelshøyskolen BI,8,Mandatory assignments,0,0,31,5934,2195,Gary,Oneal,3708086195
2006474,13202202,2020-11-30 19:28:59,Bedriften – oppsummering,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,0,5,1029,2196,Yolanda,Tran,2935759347
2548470,13202202,2020-11-30 19:28:54,Bedriften,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,22,28,4448,2197,Brandon,Lane,6563735641
3968695,9036714,2020-11-30 19:28:52,"Øving til eksamen, Samfunn","Samfunnsfag, religion, livssyn, etikk (Barnehagelærer)",Høgskolen i Innlandet,7,Summaries,0,10,18,8151,2198,Robin,Harris,5570547666
2098853,12872600,2020-11-30 19:28:48,"Bedriften - Kompendium, fra jon",Bedriften,Handelshøyskolen BI,7,Summaries,1,11,58,12720,2199,Laura,Miles,5122015406
10348033,12258560,2020-11-30 19:28:46,Oppsummering - Forelesningsnotater 14,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,0,4,1180,2200,Mary,Mcguire,7480736574
6872177,12256406,2020-11-30 19:28:34,Skriv en argumenterende tekst med utgangspunkt i Peter Singers tekst,Examen philosophicum - English option,Universitetet i Oslo,8,Mandatory assignments,1,0,3,761,2201,Margaret,Taylor,9912452082
4214523,11766110,2020-11-30 19:28:29,OpphØr AV Arbeidsforholdet,Arbeidsrett,Universitetet i Stavanger,3,Lecture notes,0,0,5,1928,2202,Thomas,Torres,5163854546
10277065,11323396,2020-11-30 19:28:28,"Eksamen 18 Juni, spørsmål og svar",Matematikk for økonomer,Handelshøyskolen BI,4,Past exams,1,0,11,40,2203,James,Summers,7307892985
2944352,13201920,2020-11-30 19:28:13,CSR - eksamen - Sammendrag Bedriften,Bedriften,Handelshøyskolen BI,7,Summaries,0,3,6,2757,2204,Mariah,Gomez,8174664861
3164568,12090814,2020-11-30 19:28:08,Kortsvar 6,Bedriften,Handelshøyskolen BI,7,Summaries,1,2,2,584,2205,William,Hess,4812450570
6816830,5337236,2020-11-30 19:28:07,EKsempelbesvarelse,Produkt og prisstrategi,Handelshøyskolen BI,4,Past exams,1,0,25,4769,2206,Morgan,Francis,7274248304
7716935,12132186,2020-11-30 19:28:04,Exphil oppgaveark,Examen philosophicum,Universitetet i Oslo,7,Summaries,0,0,3,774,2207,Stephanie,Smith,2150571527
2083719,12847646,2020-11-30 19:27:51,"Eksamen 16 Desember 2017, svar",Markedsføringsledelse,Handelshøyskolen BI,4,Past exams,1,39,39,8568,2208,Brandi,Flynn,650028809
10377388,11290506,2020-11-30 19:27:46,Exphil eksamen vår 2020 argumenterende tekst,Examen philosophicum,Universitetet i Oslo,4,Past exams,0,0,5,1054,2209,Sabrina,Patel,5913961825
5473180,9048186,2020-11-30 19:27:41,Formler del 1 - Inneholder alle de viktigste formlene som tas i bruk i den første av de tre,Bedriftsøkonomi og finans,Handelshøyskolen BI,3,Lecture notes,1,6,1,111,2210,Jessica,Mcmillan,3271212056
7044044,8290210,2020-11-30 19:27:33,Innleveringsoppgave-personalledelse, PersonalledelseÅr 2,Universitetet i Stavanger,8,Mandatory assignments,0,0,7,1303,2211,Adrian,Drake,5111104974
2036442,11183254,2020-11-30 19:27:32,Kortsvar-bedriften - Sammendrag Bedriften,Bedriften,Handelshøyskolen BI,7,Summaries,1,228,21,5567,2212,Molly,Garrison,8767517510
3186245,9036714,2020-11-30 19:27:26,Religion-Innlevering,"Samfunn, religion, livssyn og etikk",Oslomet - storbyuniversitetet,8,Mandatory assignments,1,0,6,2671,2213,Ian,Roy,9014643650
7524968,11290506,2020-11-30 19:27:26,Eksamenspørsmål i exphil,Examen philosophicum,Universitetet i Oslo,4,Past exams,0,3,6,1374,2214,Daryl,Douglas,5365876448
8044827,9901484,2020-11-30 19:27:26,Prosjektoppgave i Sosiale Medier,Sosiale medier,Handelshøyskolen BI,10,Essays,1,0,13,3310,2215,Caroline,Newman,8559440925
2036442,13202210,2020-11-30 19:27:13,Kortsvar-bedriften - Sammendrag Bedriften,Bedriften,Handelshøyskolen BI,7,Summaries,1,228,21,5567,2216,Joseph,White,8160888453
6557598,11290506,2020-11-30 19:27:06,Eksamensbesvarelse ExPhil - Karakter A,Examen philosophicum,Universitetet i Oslo,4,Past exams,1,5,8,1964,2217,Christina,Soto,1337965567
7044043,8290210,2020-11-30 19:27:04,Eksamen Personalledelse - karakter B, PersonalledelseÅr 2,Universitetet i Stavanger,4,Past exams,0,0,13,2734,2218,Kelly,Nelson,2754729313
5550265,11584000,2020-11-30 19:27:01,BIO101 - Evertebrater - Sammendrag Organismebiologi 1,Organismebiologi 1,Universitetet i Bergen,7,Summaries,1,0,19,2111,2219,William,Taylor,4781394644
2098854,12202770,2020-11-30 19:26:41,Forklaring kunnskapsmål bedriften,Bedriften,Handelshøyskolen BI,5,Other,1,7,17,6204,2220,Melissa,Cortez,262808277
2057305,12872600,2020-11-30 19:26:07,Sammendrag Bedriften HIS3410,Bedriften,Handelshøyskolen BI,7,Summaries,1,28,43,11852,2221,William,Hodges,7693757306
6410977,13034014,2020-11-30 19:26:00,Teori og begreper Psyk org,"Psykologi, organisasjon og ledelse",Handelshøyskolen BI,7,Summaries,0,2,101,21558,2222,Maria,Kennedy,3113500221
2036442,11409736,2020-11-30 19:25:59,Kortsvar-bedriften - Sammendrag Bedriften,Bedriften,Handelshøyskolen BI,7,Summaries,1,228,21,5567,2223,William,Levine,1005309893
10392321,13156938,2020-11-30 19:25:56,Sammendrag bedriften,Bedriften,Handelshøyskolen BI,7,Summaries,0,1,9,3492,2224,Ryan,Miller,2771893810
3344154,13155834,2020-11-30 19:25:54,Kortsvar til bedriften,Bedriften,Handelshøyskolen BI,8,Mandatory assignments,1,0,11,4757,2225,Scott,Lindsey,5375357300
2098854,11191000,2020-11-30 19:25:43,Forklaring kunnskapsmål bedriften,Bedriften,Handelshøyskolen BI,5,Other,1,7,17,6204,2226,Rodney,Salazar,2794996869
6321660,11163270,2020-11-30 19:25:31,"Eksamen 2018, spørsmål og svar",Bedriften,Handelshøyskolen BI,4,Past exams,1,1,5,1461,2227,Steven,Williams,6323035994
3164559,13156938,2020-11-30 19:25:21,Kortsvar 3,Bedriften,Handelshøyskolen BI,7,Summaries,1,5,3,751,2228,Nathan,Smith,3597322267
3386779,11191000,2020-11-30 19:24:39,Eksamensspørsmål forberedelse,Bedriften,Handelshøyskolen BI,6,Practical,0,2,4,1232,2229,Robert,Tate,5867701116
9312525,12179510,2020-11-30 19:24:33,Kompetansemål + svar HIS3410,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,7,27,8881,2230,Timothy,Silva,191836091
6390361,13179396,2020-11-30 19:24:33,Exphil Sammendrag,Examen philosophicum,Universitetet i Oslo,7,Summaries,0,0,63,21000,2231,James,Jones,2355498405
